,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah1_meio_ganho,ah1_meia_perda,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,ah2_meio_ganho,ah2_meia_perda,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,classificacao_gl1,classificacao_gl2,gl1_positivo,gl1_negativo,gl1_reembolso,gl1_indefinido,gl1_meio_ganho,gl1_meia_perda,gl2_positivo,gl2_negativo,gl2_reembolso,gl2_indefinido,gl2_meio_ganho,gl2_meia_perda,res_double_chance1,res_double_chance2,res_double_chance3,res_draw_no_bet1,res_draw_no_bet2,dnb1_ganha,dnb1_perde,dnb1_reembolso,dnb1_indefinido,dnb2_ganha,dnb2_perde,dnb2_reembolso,dnb2_indefinido
445,173684421,11275717,11275718,3.0,1.0,4.0,2.5,1.125,5.500,Dortmund (v1nniePuh) or Draw,1.700,Draw or Arsenal (Samurai),1.333,Dortmund (v1nniePuh) or Arsenal (Samurai),1.166,1,2.250,2,1.571,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,20250427,,,,,,,,True,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,5.0,4.5,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
446,173684425,11275716,11275714,2.0,6.0,8.0,2.5,1.200,4.333,PSV (maksdh) or Draw,1.909,Draw or Bayer 04 (Serenity),1.250,PSV (maksdh) or Bayer 04 (Serenity),1.181,1,2.750,2,1.400,"+0.5, +1.0",1,1.775,"-0.5, -1.0",2,1.925,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,20250427,,,,,,,,True,0.5,1.0,-0.5,-1.0,-4.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
447,173684429,11275718,11275716,1.0,3.0,4.0,2.5,1.200,4.333,Arsenal (Samurai) or Draw,1.181,Draw or PSV (maksdh),2.100,Arsenal (Samurai) or PSV (maksdh),1.166,1,1.333,2,3.250,"-0.5, -1.0",1,1.800,"+0.5, +1.0",2,1.900,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,20250427,,,,,,,,True,-0.5,-1.0,0.5,1.0,-2.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
448,173684432,11275715,11275717,3.0,2.0,5.0,2.5,1.142,5.000,A.Madrid (goldfer) or Draw,1.300,Draw or Dortmund (v1nniePuh),1.833,A.Madrid (goldfer) or Dortmund (v1nniePuh),1.125,1,1.500,2,2.500,-0.5,1,1.800,+0.5,2,1.900,4.5,1.0,1.825,4.5,2.0,1.875,20250427,,,,,,,,True,-0.5,-0.5,0.5,0.5,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,4.5,4.5,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
449,173684435,11275716,11275715,2.0,1.0,3.0,2.5,1.142,5.000,PSV (maksdh) or Draw,2.750,Draw or A.Madrid (goldfer),1.111,PSV (maksdh) or A.Madrid (goldfer),1.111,1,4.333,2,1.200,"+1.0, +1.5",1,1.925,"-1.0, -1.5",2,1.775,4.5,1.0,1.850,4.5,2.0,1.850,20250427,,,,,,,,True,1.0,1.5,-1.0,-1.5,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
450,173684438,11275714,11275718,2.0,3.0,5.0,2.5,1.166,4.500,Bayer 04 (Serenity) or Draw,2.100,Draw or Arsenal (Samurai),1.222,Bayer 04 (Serenity) or Arsenal (Samurai),1.166,1,3.250,2,1.333,"+0.5, +1.0",1,1.900,"-0.5, -1.0",2,1.800,4.5,1.0,1.900,4.5,2.0,1.800,20250427,,,,,,,,True,0.5,1.0,-0.5,-1.0,-1.0,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,4.5,4.5,4.5,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
451,173699686,11228547,11225796,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250427,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
452,173699690,11222811,11222809,4.0,2.0,6.0,2.5,1.100,6.500,Germany (Bomb1to) or Draw,1.363,Draw or Argentina (Jekunam),1.363,Germany (Bomb1to) or Argentina (Jekunam),1.363,1,1.833,2,1.833,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
453,173699699,11222809,11228547,2.0,2.0,4.0,2.5,1.100,6.500,Argentina (Jekunam) or Draw,1.444,Draw or Italy (lowheels),1.533,Argentina (Jekunam) or Italy (lowheels),1.166,1,1.800,2,1.909,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
454,173699710,11225796,11223336,3.0,0.0,3.0,2.5,1.100,6.500,France (Arcos) or Draw,1.400,Draw or Spain (Wboy),1.571,France (Arcos) or Spain (Wboy),1.200,1,1.666,2,2.100,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
455,173699714,11223336,11222809,2.0,5.0,7.0,2.5,1.083,7.000,Spain (Wboy) or Draw,1.666,Draw or Argentina (Jekunam),1.444,Spain (Wboy) or Argentina (Jekunam),1.125,1,2.100,2,1.666,0.0,1,1.900,0.0,2,1.800,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,-3.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.0,5.5,5.0,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
456,173699717,11228547,11222811,3.0,1.0,4.0,2.5,1.083,7.000,Italy (lowheels) or Draw,1.550,Draw or Germany (Bomb1to),1.444,Italy (lowheels) or Germany (Bomb1to),1.181,1,1.909,2,1.800,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,20250427,,,,,,,,True,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.5,5.0,5.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
457,173699719,11222811,11223336,4.0,3.0,7.0,2.5,1.050,8.500,Germany (Bomb1to) or Draw,1.300,Draw or Spain (Wboy),1.700,Germany (Bomb1to) or Spain (Wboy),1.181,1,1.571,2,2.250,"0.0, -0.5",1,1.775,"0.0, +0.5",2,1.925,"5.5, 6.0",1.0,1.875,"5.5, 6.0",2.0,1.825,20250427,,,,,,,,True,0.0,-0.5,0.0,0.5,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.5,6.0,5.5,6.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
458,173699721,11222809,11225796,2.0,3.0,5.0,2.5,1.142,5.000,Argentina (Jekunam) or Draw,1.444,Draw or France (Arcos),1.444,Argentina (Jekunam) or France (Arcos),1.285,1,1.833,2,1.833,0.0,1,1.850,0.0,2,1.850,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.5,5.0,4.5,5.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
459,173699723,11225796,11222811,4.0,1.0,5.0,2.5,1.083,7.000,France (Arcos) or Draw,1.571,Draw or Germany (Bomb1to),1.444,France (Arcos) or Germany (Bomb1to),1.166,1,1.909,2,1.800,0.0,1,1.925,0.0,2,1.775,5.0,1.0,1.800,5.0,2.0,1.900,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,3.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.0,5.0,5.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
460,173699725,11223336,11228547,5.0,5.0,10.0,2.5,1.071,7.500,Spain (Wboy) or Draw,1.533,Draw or Italy (lowheels),1.500,Spain (Wboy) or Italy (lowheels),1.166,1,1.833,2,1.833,0.0,1,1.875,0.0,2,1.825,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,5.0,5.5,5.0,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
461,173699727,11225796,11228547,1.0,3.0,4.0,2.5,1.142,5.000,France (Arcos) or Draw,1.444,Draw or Italy (lowheels),1.363,France (Arcos) or Italy (lowheels),1.300,1,1.833,2,1.833,0.0,1,1.875,0.0,2,1.825,4.5,1.0,1.800,4.5,2.0,1.900,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,-2.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
462,173699729,11222809,11222811,1.0,4.0,5.0,2.5,1.100,6.500,Argentina (Jekunam) or Draw,1.363,Draw or Germany (Bomb1to),1.363,Argentina (Jekunam) or Germany (Bomb1to),1.363,1,1.833,2,1.833,0.0,1,1.850,0.0,2,1.850,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,-3.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.0,5.5,5.0,5.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
463,173699731,11228547,11222809,5.0,5.0,10.0,2.5,1.100,6.500,Italy (lowheels) or Draw,1.533,Draw or Argentina (Jekunam),1.444,Italy (lowheels) or Argentina (Jekunam),1.166,1,1.909,2,1.800,0.0,1,1.900,0.0,2,1.800,5.0,1.0,1.850,5.0,2.0,1.850,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,5.0,5.0,5.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
464,173699734,11223336,11225796,3.0,3.0,6.0,2.5,1.100,6.500,Spain (Wboy) or Draw,1.571,Draw or France (Arcos),1.400,Spain (Wboy) or France (Arcos),1.200,1,2.100,2,1.666,"0.0, +0.5",1,1.800,"0.0, -0.5",2,1.900,5.0,1.0,1.800,5.0,2.0,1.900,20250427,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,5.0,5.0,5.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
465,173699738,11222809,11223336,0.0,2.0,2.0,2.5,1.083,7.000,Argentina (Jekunam) or Draw,1.444,Draw or Spain (Wboy),1.700,Argentina (Jekunam) or Spain (Wboy),1.125,1,1.615,2,2.200,,,,,,,,,,,,,20250427,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
466,173699741,11222811,11228547,3.0,3.0,6.0,2.5,1.100,6.500,Germany (Bomb1to) or Draw,1.444,Draw or Italy (lowheels),1.550,Germany (Bomb1to) or Italy (lowheels),1.250,1,1.800,2,1.909,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
467,173699750,11223336,11222811,2.0,2.0,4.0,2.5,1.040,9.000,Spain (Wboy) or Draw,1.700,Draw or Germany (Bomb1to),1.300,Spain (Wboy) or Germany (Bomb1to),1.181,1,2.250,2,1.571,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,6.0,1.0,1.875,6.0,2.0,1.825,20250427,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,6.0,6.0,6.0,6.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
468,173699756,11225796,11222809,1.0,1.0,2.0,2.5,1.142,5.000,France (Arcos) or Draw,1.600,Draw or Argentina (Jekunam),1.300,France (Arcos) or Argentina (Jekunam),1.250,1,2.250,2,1.571,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,20250427,,,,,,,,False,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,4.5,5.0,4.5,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
469,173699758,11222811,11225796,3.0,1.0,4.0,2.5,1.083,7.000,Germany (Bomb1to) or Draw,1.444,Draw or France (Arcos),1.550,Germany (Bomb1to) or France (Arcos),1.181,1,1.800,2,1.909,0.0,1,1.775,0.0,2,1.925,5.0,1.0,1.800,5.0,2.0,1.900,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.0,5.0,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
470,173699761,11228547,11223336,2.0,2.0,4.0,2.5,1.071,7.500,Italy (lowheels) or Draw,1.500,Draw or Spain (Wboy),1.533,Italy (lowheels) or Spain (Wboy),1.166,1,1.833,2,1.833,0.0,1,1.825,0.0,2,1.875,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,5.0,5.5,5.0,5.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
471,173699826,11228606,11225890,3.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250427,,,,,,,,False,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
472,173699831,11222890,11222888,3.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250427,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
473,173699834,11222888,11228606,1.0,1.0,2.0,2.5,1.071,7.500,Bologna (Jekunam) or Draw,1.444,Draw or Napoli (lowheels),1.533,Bologna (Jekunam) or Napoli (lowheels),1.166,1,1.800,2,1.909,,,,,,,,,,,,,20250427,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
474,173699836,11225890,11223412,3.0,2.0,5.0,2.5,1.083,7.000,Fiorentina (Arcos) or Draw,1.363,Draw or Juventus (Wboy),1.600,Fiorentina (Arcos) or Juventus (Wboy),1.200,1,1.666,2,2.100,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
475,173699838,11223412,11222888,3.0,3.0,6.0,2.5,1.050,8.500,Juventus (Wboy) or Draw,1.571,Draw or Bologna (Jekunam),1.500,Juventus (Wboy) or Bologna (Jekunam),1.125,1,1.909,2,1.800,0.0,1,1.900,0.0,2,1.800,5.5,1.0,1.800,5.5,2.0,1.900,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,5.5,5.5,5.5,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
476,173699841,11228606,11222890,4.0,5.0,9.0,2.5,1.071,7.500,Napoli (lowheels) or Draw,1.533,Draw or Roma (Bomb1to),1.444,Napoli (lowheels) or Roma (Bomb1to),1.181,1,1.909,2,1.800,0.0,1,1.925,0.0,2,1.775,5.5,1.0,1.900,5.5,2.0,1.800,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.5,5.5,5.5,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
477,173699843,11222890,11223412,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250427,,,,,,,,False,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
478,173699845,11222888,11225890,4.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250427,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
479,173699847,11225890,11222890,4.0,3.0,7.0,2.5,1.071,7.500,Fiorentina (Arcos) or Draw,1.550,Draw or Roma (Bomb1to),1.444,Fiorentina (Arcos) or Roma (Bomb1to),1.166,1,1.909,2,1.800,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
480,173699850,11223412,11228606,1.0,2.0,3.0,2.5,1.030,10.000,Juventus (Wboy) or Draw,1.533,Draw or Napoli (lowheels),1.500,Juventus (Wboy) or Napoli (lowheels),1.166,1,1.833,2,1.833,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
481,173699853,11225890,11228606,2.0,2.0,4.0,2.5,1.100,6.500,Fiorentina (Arcos) or Draw,1.400,Draw or Napoli (lowheels),1.400,Fiorentina (Arcos) or Napoli (lowheels),1.300,1,1.833,2,1.833,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
482,173699855,11222888,11222890,3.0,5.0,8.0,2.5,1.071,7.500,Bologna (Jekunam) or Draw,1.333,Draw or Roma (Bomb1to),1.400,Bologna (Jekunam) or Roma (Bomb1to),1.363,1,1.833,2,1.833,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
483,173699859,11228606,11222888,2.0,3.0,5.0,2.5,1.083,7.000,Napoli (lowheels) or Draw,1.533,Draw or Bologna (Jekunam),1.444,Napoli (lowheels) or Bologna (Jekunam),1.166,1,1.909,2,1.800,0.0,1,1.900,0.0,2,1.800,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.0,5.5,5.0,5.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
484,173699869,11223412,11225890,3.0,1.0,4.0,2.5,1.083,7.000,Juventus (Wboy) or Draw,1.666,Draw or Fiorentina (Arcos),1.333,Juventus (Wboy) or Fiorentina (Arcos),1.181,1,2.250,2,1.571,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,20250427,,,,,,,,True,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.5,5.0,5.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
485,173699875,11222888,11223412,0.0,3.0,3.0,2.5,1.071,7.500,Bologna (Jekunam) or Draw,1.500,Draw or Juventus (Wboy),1.571,Bologna (Jekunam) or Juventus (Wboy),1.125,1,1.800,2,1.909,,,,,,,,,,,,,20250427,,,,,,,,True,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
486,173699877,11222890,11228606,3.0,2.0,5.0,2.5,1.050,8.500,Roma (Bomb1to) or Draw,1.400,Draw or Napoli (lowheels),1.615,Roma (Bomb1to) or Napoli (lowheels),1.166,1,1.666,2,2.100,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,20250427,,,,,,,,True,0.0,-0.5,0.0,0.5,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.5,6.0,5.5,6.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
487,173699879,11223412,11222890,1.0,2.0,3.0,2.5,1.040,9.000,Juventus (Wboy) or Draw,1.600,Draw or Roma (Bomb1to),1.400,Juventus (Wboy) or Roma (Bomb1to),1.181,1,2.100,2,1.666,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,6.0,1.0,1.900,6.0,2.0,1.800,20250427,,,,,,,,True,0.0,0.5,0.0,-0.5,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,6.0,6.0,6.0,6.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
488,173699881,11225890,11222888,4.0,4.0,8.0,2.5,1.071,7.500,Fiorentina (Arcos) or Draw,1.444,Draw or Bologna (Jekunam),1.444,Fiorentina (Arcos) or Bologna (Jekunam),1.285,1,1.833,2,1.833,0.0,1,1.850,0.0,2,1.850,5.5,1.0,1.875,5.5,2.0,1.825,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,5.5,5.5,5.5,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
489,173699883,11222890,11225890,3.0,3.0,6.0,2.5,1.071,7.500,Roma (Bomb1to) or Draw,1.500,Draw or Fiorentina (Arcos),1.500,Roma (Bomb1to) or Fiorentina (Arcos),1.166,1,1.833,2,1.833,0.0,1,1.850,0.0,2,1.850,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,20250427,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,5.0,5.5,5.0,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
490,173699885,11228606,11223412,3.0,5.0,8.0,2.5,1.050,8.500,Napoli (lowheels) or Draw,1.444,Draw or Juventus (Wboy),1.571,Napoli (lowheels) or Juventus (Wboy),1.166,1,1.727,2,2.000,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,20250427,,,,,,,,True,0.0,-0.5,0.0,0.5,-2.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.5,6.0,5.5,6.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
